issue_type,parcel_1,parcel_2,index_1,index_2,area
overlap,41094,74762,520505,520535,0.0003057056891935657
overlap,206571,94651,520520,520542,0.0005412172477360828
overlap,206571,253898,520520,520540,0.0005358462411030034
overlap,290385,124028,520521,520522,0.0028631432300628944
overlap,176645,69922,520541,520547,0.0023170471013429506
overlap,59114,69922,520544,520547,0.00019394228705929862
overlap,400636,69922,520545,520547,0.0005386749026801141
overlap,447971,69922,520546,520547,0.0008378897919694853
overlap,1074454,428664,520552,520560,0.0009013832367812512
overlap,1074454,290121,520552,520553,4.66682672466947e-05
overlap,535628,80091,520565,520566,0.0020104385291127907
overlap,80091,1472026,520566,530379,0.04758337865109752
overlap,505412,250085,520567,520580,0.020838091414556597
overlap,201446,332458,520573,520578,0.0019052156975052853
overlap,477797,487061,520575,520576,0.0004523842077919227
overlap,477797,113104,520575,529505,3.325745899671151e-05
overlap,477797,250085,520575,520580,9.418420071226444e-06
overlap,332458,250085,520578,520580,0.00888529489859308
overlap,250085,132557,520580,520581,0.010066336326644887
overlap,250085,400514,520580,534990,0.0002755402309022804
overlap,132557,113104,520581,529505,0.001439900225639572
overlap,469494,1471200,520615,521484,0.06686443631294536
overlap,100147,1471200,520616,521484,0.000691599356182762
overlap,326658,259172,520617,520618,0.0007468733841164976
overlap,259172,412374,520618,520619,0.0007468811620015003
overlap,436649,71911,520624,533602,0.005321531524540407
overlap,220064,521440,520627,535075,0.010634805506970647
overlap,112750,521440,520628,535075,0.005016366217731161
overlap,141960,416322,520629,535073,0.00028883173871541276
overlap,88931,298941,520630,520631,0.003272845135305105
overlap,448584,416322,520634,535073,0.0004621366205489174
overlap,355639,415661,520635,520636,0.002665014481811715
overlap,203357,521440,520638,535075,0.0028755864683988577
overlap,50794,204309,520641,535229,0.0016452658138390438
overlap,50749,53857,520642,537279,3.912124417578488e-05
overlap,458177,260102,520676,520678,0.0007219143066290457
overlap,132088,493599,520704,520705,0.00757488857720166
overlap,332776,218790,520707,520711,0.01386893134638274
overlap,30773,36721,520724,520725,0.00021311754141420391
overlap,118302,324485,520781,520782,0.005793894247680521
overlap,193263,143082,520785,520786,0.00097902373195069
overlap,193263,265602,520785,520832,7.67980510107502e-07
overlap,238594,263121,520805,520835,1.3074638683750056e-05
overlap,238594,71798,520805,520813,0.0005279416801379001
overlap,238594,325658,520805,520814,3.222941397431001e-06
overlap,71798,263121,520813,520835,0.0004814661410940458
overlap,1041221,314414,520836,520837,0.00020992458167423678
overlap,128755,302912,520857,520860,0.0003017422967772953
overlap,273806,284013,520858,520859,0.0043193921080992926
overlap,284013,539179,520859,520861,0.00017929090445453904
overlap,1406061,22862,520897,536959,0.0005534362294917874
overlap,1204194,542534,520921,520923,0.040644545101088045
overlap,1204195,1204193,520922,520924,1.322695814970828
overlap,1204195,542534,520922,520923,0.7872388378387996
overlap,1204195,542495,520922,536949,9.122162385042016e-07
overlap,335768,501467,520943,520949,0.004016806220764358
overlap,1473504,514289,521005,521006,0.005198262724995737
overlap,282017,235955,521016,521017,0.000477550183547626
overlap,235955,495122,521017,521018,0.00022891384756662525
overlap,346560,186627,521039,521042,0.04283985038523497
overlap,431857,452496,521054,521114,0.0004577838348193038
overlap,528391,452496,521055,521114,3.5392331194559166e-08
overlap,528391,142550,521055,521071,0.0011110572975942146
overlap,359118,405481,521058,521059,0.0006774801485471826
overlap,405481,67360,521059,521060,0.03037781559559384
overlap,67360,148181,521060,521061,0.010193514041640584
overlap,378000,258889,521062,521120,0.00016516139991473722
overlap,209707,275125,521064,521065,0.00925582052042273
overlap,133450,134699,521066,521092,0.027763743808122854
overlap,336179,238199,521067,521068,0.0007621638982299189
overlap,238199,364326,521068,521069,0.0013754826008632846
overlap,142550,90081,521071,521112,2.7520427473080433e-08
overlap,476161,90081,521072,521112,0.0006042895643609774
overlap,474338,134699,521091,521092,0.0005614691768934513
overlap,68026,107022,521094,521099,0.0015908927372846073
overlap,442509,47568,521098,521121,0.009597784923869312
overlap,107022,264590,521099,521122,1.6324141336640106e-05
overlap,163390,152175,521116,521117,0.007752945224666519
overlap,219143,146163,521130,521131,0.003142927019553099
overlap,694674,571378,521185,521187,0.0033842026756012197
overlap,600091,694669,521188,521189,4.4596893088045945e-05
overlap,694669,301460,521189,521190,0.0019125726051036906
overlap,352817,310157,521209,521210,9.926349283783398e-05
overlap,524005,800,521235,535825,0.0893595883718323
overlap,514356,1471185,521241,536325,0.0031887086636288586
overlap,507477,26494,521242,536323,0.0013870081321225958
overlap,507477,1471185,521242,536325,0.005691996500043142
overlap,336521,541949,521249,521250,0.018503636312196647
overlap,538834,540123,521255,521256,0.0032764918517332285
overlap,540123,35919,521256,521289,0.0022921347420765134
overlap,540123,538966,521256,521283,0.3410083987280359
overlap,540017,272529,521257,521258,0.011944617246172129
overlap,272529,538966,521258,521283,1.8554049077640442e-05
overlap,272529,32088,521258,521259,0.0020605095141009388
overlap,45069,14711,521260,521261,0.006097456488394737
overlap,1470853,75491,521264,521514,0.0038139751331660405
overlap,497471,25447,521266,521270,3.7247429872237e-07
overlap,519816,25447,521269,521270,0.00042703089578863284
overlap,54778,35919,521276,521289,0.0010307354384515805
overlap,35919,461084,521289,521290,0.0007148406005362609
overlap,531296,75491,521295,521514,0.0030102175674695153
overlap,280446,51107,521297,521299,0.0005267657493460099
overlap,471695,51107,521298,521299,0.00038915303704811777
overlap,177594,398571,521330,521331,0.00124384377503353
overlap,435548,287329,521338,521374,0.0013639074446843594
overlap,435548,73521,521338,521339,0.00039382244661550385
overlap,73521,287329,521339,521374,0.0013661101018744804
overlap,280775,512271,521340,521341,0.00039367792561506576
overlap,512271,287329,521341,521374,0.000833590454791001
overlap,512271,73345,521341,521342,0.0026059449487013915
overlap,73345,287329,521342,521374,0.001250196221738356
overlap,470330,45920,521343,521350,0.005845476097843694
overlap,470330,533325,521343,531833,0.00020363287164404408
overlap,273757,276276,521345,521346,0.0018157742162259183
overlap,276276,392189,521346,531836,0.0003655712624895959
overlap,45920,533325,521350,531833,0.004920670860839884
overlap,30695,48612,521351,521377,0.0018951166749376616
overlap,272828,478676,521353,521360,0.00046425476317540177
overlap,71706,220573,521371,531830,0.048023251570583625
overlap,287329,270740,521374,531834,0.00027857837329890245
overlap,184072,533325,521376,531833,0.004744534724800076
overlap,184072,453481,521376,531837,0.023648020529364544
overlap,380551,366655,521378,521379,0.0018482757770025779
overlap,366655,373472,521379,521380,0.0018261048274240493
overlap,373472,95782,521380,521381,0.0018552081913772098
overlap,95782,439844,521381,521382,0.0018933770478368934
overlap,211428,164698,521383,521384,0.001210969278637101
overlap,314239,1471194,521448,521483,0.0010718293210554104
overlap,314239,139586,521448,521449,7.920021176811409e-08
overlap,139586,1015991,521449,521481,7.803135763646493e-05
overlap,319190,393471,521469,521470,0.0009118450550147372
overlap,179701,103232,521477,521478,0.00024473214759161336
overlap,1471200,165488,521484,521504,0.0002591834495106581
overlap,1471200,1471220,521484,521505,0.0002591975603671682
overlap,1069646,1069647,521515,521516,0.00010681252165402379
overlap,1069647,349683,521516,521525,0.00014461088883411193
overlap,1228203,1228204,521518,521519,9.462735391333371e-06
overlap,1228204,509551,521519,521530,0.00036165847247650264
overlap,1228204,1228205,521519,521520,0.0012466389687982148
overlap,1228205,509551,521520,521530,0.00012577230186188186
overlap,58975,510070,521546,532825,0.040265152654552105
overlap,207303,177856,521549,521556,0.000548511170602935
overlap,207303,265107,521549,521595,0.002778351908480599
overlap,35268,177856,521552,521556,0.00048462516985296354
overlap,35268,323762,521552,521553,8.503065457419009e-05
overlap,323762,177856,521553,521556,0.0002498518528177409
overlap,5663,57,521557,521596,1.4821684247830745e-05
overlap,34144,454107,521568,521575,0.00024071935307024006
overlap,34144,435339,521568,521580,0.00026610153996543557
overlap,34144,113081,521568,521581,0.0005330363810582642
overlap,34144,396721,521568,521582,0.00026599844181523634
overlap,34144,513999,521568,521583,0.0005439238805135204
overlap,34144,14224,521568,521584,0.00158454188349344
overlap,34144,172064,521568,521585,0.0018510081838294923
overlap,34144,112169,521568,521586,0.006453990360868902
overlap,34144,485983,521568,521591,0.004680238535609504
overlap,34144,287241,521568,521592,0.0009986958110961325
overlap,412572,456601,521577,521578,0.0028265013926783286
overlap,172064,112169,521585,521586,0.0010112337140526506
overlap,444279,485983,521590,521591,0.0003126732511304908
overlap,287241,440636,521592,521600,7.997756141955352e-05
overlap,478321,478740,521593,521594,0.003736870577370155
overlap,478321,440636,521593,521600,0.00030086649190822726
overlap,265107,449267,521595,535821,0.0002147282831843622
overlap,57,449267,521596,535821,8.006793328152917e-06
overlap,542021,521666,521624,521678,0.013564499507232042
overlap,542021,572591,521624,521716,0.0003286277441184545
overlap,513893,390923,521628,521629,0.00033662076231166793
overlap,401061,121176,521630,521631,0.0018158478104404149
overlap,121176,572596,521631,533837,0.00018238177496613222
overlap,121221,173795,521632,521633,0.000493795481254067
overlap,173795,572596,521633,533837,0.0004260731513685815
overlap,270100,572596,521635,533837,0.00042828458326211517
overlap,541258,157698,521639,521711,0.00010878325584018356
overlap,541258,60840,521639,521712,0.0005014375463758824
overlap,505751,339020,521641,521642,2.4614360610663135e-06
overlap,339020,572596,521642,533837,0.06270651158183956
overlap,339020,330532,521642,521643,0.021817327475276545
overlap,289459,572596,521644,533837,0.0018779521938699852
overlap,361877,572596,521645,533837,0.0015432935979957675
overlap,510561,572596,521646,533837,0.00207939412131874
overlap,11261,572596,521649,533837,0.00314925741525921
overlap,11261,192988,521649,521650,0.0005274020185353946
overlap,192988,156861,521650,533436,0.03481125294837048
overlap,192988,572596,521650,533837,0.0018139452713909702
overlap,184678,157476,521652,521653,0.000701967364364009
overlap,157476,117034,521653,521654,0.0006165830201325662
overlap,157476,572596,521653,533837,0.0005280790409712391
overlap,117034,572596,521654,533837,0.00045954328031562333
overlap,425848,408628,521658,521659,0.002925989286009311
overlap,408628,158274,521659,521661,0.00011409619495927431
overlap,188693,507647,521736,521737,0.06506531644666416
overlap,507647,537400,521737,528558,0.5087770343893112
overlap,507647,535119,521737,521738,6.50684892272035e-07
overlap,535119,537400,521738,528558,0.00047979061357572464
overlap,1091660,78714,521743,521745,0.0014311114035852881
overlap,1471248,78714,521744,521745,0.0006314145532968496
overlap,78714,394293,521745,521751,7.295004238905278e-06
overlap,1091661,394293,521746,521751,0.00016419145487713073
overlap,285347,433058,521793,521795,0.000286123469523766
overlap,433058,417036,521795,540467,0.003156058906005953
overlap,433058,265424,521795,521796,0.003707078403993052
overlap,325907,180774,521823,521824,0.008996107246814307
overlap,538787,2813,521900,521902,0.0023268860720579987
overlap,395277,759573,521909,521910,0.007024121700140626
overlap,181451,534476,521915,521918,0.003143699369768882
overlap,233172,321179,521951,526011,0.013150963842701797
overlap,521432,1248237,521974,521982,0.11406347693771302
overlap,50524,1471266,521991,521997,0.004140525672445194
overlap,487941,227657,522013,522014,0.00010877762892391729
overlap,39676,413214,522015,522018,0.0002893828613860424
overlap,344726,535748,522025,522026,3.081786750312135e-05
overlap,13241,965103,522122,522132,0.0007496814459695355
overlap,143289,354000,522129,522130,0.009545984635772825
overlap,307958,541411,522145,522214,1.6141878424424895e-07
overlap,307958,345054,522145,522215,2.0837773006542244e-05
overlap,157155,48366,522160,534150,0.0010199776920461637
overlap,217664,231501,522161,532443,0.00032224731519424923
overlap,217664,179866,522161,522183,0.0010137308290825765
overlap,217664,524660,522161,522181,0.001013698343144933
overlap,237674,418445,522166,532442,0.0010137426375564172
overlap,342442,381162,522174,522175,0.001223646637811271
overlap,342442,53214,522174,522182,0.0007646228683215739
overlap,179866,231501,522183,532443,0.00032223478982611534
overlap,134307,39549,522255,522271,0.0057950934840999835
overlap,134307,519421,522255,522274,0.0001665346259911262
overlap,320715,469425,522281,522282,7.383281055224169e-05
overlap,427523,185769,522285,522316,0.0025873203677123967
overlap,92991,182827,522297,522306,0.0006244629143452585
overlap,505402,223543,522302,522303,0.0016484505165692553
overlap,505402,65848,522302,522320,0.00019894586198800643
overlap,73416,195546,522327,522328,0.014756858063522062
overlap,246470,215206,522355,522356,0.00032190707526069673
overlap,215206,328839,522356,522357,0.011469816905687935
overlap,81887,357822,522359,532230,0.06592610734101985
overlap,242179,82145,522360,532231,0.0004864014584721757
overlap,262601,109089,522362,532246,0.0009452249293372742
overlap,578279,578306,522375,522390,0.0010616784033888277
overlap,578279,578348,522375,522376,0.0004110328566788938
overlap,578348,578287,522376,522377,0.0006296725494504043
overlap,578323,578276,522380,522401,0.0013018992132191925
overlap,578323,578338,522380,522400,0.0017504214906329503
overlap,578299,578302,522383,522384,0.0004494282212646303
overlap,578299,578291,522383,522396,6.280628894673047e-05
overlap,578291,578307,522396,522397,9.739942975084436e-05
overlap,578290,578331,522398,522399,0.0004394115524961234
overlap,578290,578328,522398,522402,0.000606996832220083
overlap,578338,578276,522400,522401,4.7671018263189e-05
